pi_par_loop,1000000000,1,5.624380,3.141593
pi_par_loop,1000000000,1,5.616152,3.141593
pi_par_loop,1000000000,1,5.623403,3.141593
pi_par_loop,1000000000,2,2.776255,3.141593
pi_par_loop,1000000000,2,2.800973,3.141593
pi_par_loop,1000000000,2,2.789795,3.141593
pi_par_loop,1000000000,4,1.394705,3.141593
pi_par_loop,1000000000,4,1.400861,3.141593
pi_par_loop,1000000000,4,1.417396,3.141593
pi_par_loop,1000000000,8,0.823076,3.141593
pi_par_loop,1000000000,8,0.773444,3.141593
pi_par_loop,1000000000,8,0.851946,3.141593
pi_par_loop,1000000000,16,0.402379,3.141593
pi_par_loop,1000000000,16,0.452819,3.141593
pi_par_loop,1000000000,16,0.398011,3.141593
pi_par_loop,1000000000,32,0.317407,3.141593
pi_par_loop,1000000000,32,0.288989,3.141593
pi_par_loop,1000000000,32,0.332782,3.141593
pi_par_loop,1000000000,64,0.212384,3.141593
pi_par_loop,1000000000,64,0.232668,3.141593
pi_par_loop,1000000000,64,0.219671,3.141593
